customer_id,surname,gender,age,Geography,credit_score,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
15750447,Ozoemena,Female,60,France,678,10,117738.81,1,1,0,147489.76,1
15663134,Uspenskaya,Male,58,Spain,535,1,0.0,2,1,1,11779.98,1
15635285,Taylor,Male,28,France,647,8,0.0,2,1,1,91055.27,0
15797190,Charlton,Female,40,Germany,608,7,96202.32,1,0,0,161154.85,0
15654230,Miller,Male,31,Germany,526,5,145537.21,1,1,0,132404.64,0
15790958,Sanders,Male,38,Spain,685,4,0.0,2,1,1,35884.91,0
15653780,Kambinachi,Female,43,France,621,5,0.0,1,1,1,47578.45,0
15652626,Grave,Male,55,France,826,4,115285.85,1,1,0,140126.17,0
15637717,Lockington,Male,41,Germany,704,4,109026.8,2,1,1,43117.1,0
15638272,Tien,Male,32,Spain,609,4,99883.16,1,1,1,120594.85,0
15737267,Marcelo,Female,49,France,676,1,0.0,1,1,0,79342.31,1
15642291,Fontaine,Male,23,France,685,8,0.0,2,1,1,112239.03,0
15713267,Zimmer,Female,34,Spain,779,5,0.0,2,0,1,111676.63,0
15695872,Fiorentini,Female,30,France,712,1,89571.59,1,1,1,177613.19,0
15635396,Thompson,Female,29,Germany,738,9,139106.19,1,1,0,141872.05,1
15705676,Wardle,Female,35,France,690,9,107944.33,2,0,0,48478.47,0
15794142,Ferreira,Female,62,Germany,564,5,114931.35,3,0,1,18260.98,1
15575002,Ferguson,Male,29,France,676,4,140720.93,1,1,0,36221.18,0
15609058,Wan,Male,23,France,676,1,107787.47,1,0,1,116378.82,0
15737971,Cowen,Female,30,France,646,5,0.0,2,1,0,13935.32,0
15785819,Shao,Male,38,France,681,3,0.0,2,1,1,112491.96,0
15605835,Rice,Male,37,France,743,8,69143.91,2,0,1,105780.18,0
15594084,Anderson,Male,22,France,524,9,0.0,2,1,0,74405.34,0
15667134,Cisneros,Male,32,France,446,8,0.0,2,0,0,133292.94,0
15694192,Nwankwo,Female,38,Spain,598,6,0.0,2,0,0,173783.38,0
15651389,Kay,Male,24,Spain,561,8,143656.55,1,0,1,180932.46,0
15756277,Wilson,Female,43,Germany,850,8,92244.83,2,1,0,54949.73,0
15773322,Obiajulu,Female,44,Germany,536,4,121898.82,1,0,0,131007.18,0
15731553,Lucas,Male,23,France,730,8,0.0,2,1,0,183284.53,0
15605534,Turnbull,Female,51,Germany,644,4,95560.04,1,0,0,72628.84,1
15796218,Wei,Male,29,Germany,814,1,131968.57,2,1,1,147693.92,0
15746569,Tsui,Male,38,France,589,4,0.0,1,1,0,95483.48,1
15794939,Chiu,Female,72,France,783,5,121215.9,2,1,1,105206.48,0
15774936,Liang,Male,41,Germany,543,6,143350.41,1,1,1,192070.16,1
15737452,Romeo,Male,58,Germany,653,1,132602.88,1,1,0,5097.67,1
15785782,Ugonna,Male,48,Spain,513,2,0.0,1,1,1,114709.13,1
15671610,Hooper,Male,36,France,740,7,0.0,1,1,1,13177.4,0
15752300,Sagese,Male,47,Germany,607,4,148826.32,1,1,1,79450.61,0
15763108,Davis,Male,53,Germany,600,7,106261.63,1,1,0,93629.66,1
15702801,Ts'ao,Female,29,France,677,3,86616.35,1,0,0,91903.9,1
15576352,Revell,Female,57,Spain,586,3,0.0,2,0,1,6057.81,0
15799350,Mao,Male,41,France,632,0,106134.46,1,0,1,105570.39,0
15767414,Calabresi,Male,40,France,591,2,99886.42,2,1,1,88695.19,0
15753895,Blue,Male,37,Spain,590,1,0.0,2,0,0,133535.99,0
15681506,Lane,Male,43,Spain,478,1,0.0,2,1,1,197916.43,0
15729117,Trevisano,Female,31,France,607,1,102523.88,1,1,1,166792.71,0
15633944,McKay,Male,32,Spain,644,3,136659.74,1,1,1,14187.78,0
15804862,Toscani,Male,43,Germany,505,6,127146.68,1,0,0,137565.87,0
15568742,Parkes,Female,41,France,536,9,0.0,1,1,0,121299.14,0
15598157,Onyeorulu,Male,34,France,728,4,106328.08,1,1,0,88680.65,0
15733169,Craig,Male,22,Spain,590,7,125265.61,1,1,1,161253.08,0
15614213,Muramats,Male,37,France,620,0,107548.94,1,1,0,71175.94,0
15569764,Garner,Female,41,Germany,687,2,154007.21,1,1,0,158408.23,0
15630349,Hollis,Male,23,Spain,543,5,0.0,2,1,0,117832.39,0
15626710,Yudina,Female,39,France,642,4,0.0,1,1,1,76821.24,0
15719090,Osonduagwuike,Female,34,Germany,676,4,89437.03,1,1,1,189540.95,0
15783958,Bates,Female,37,Spain,539,1,130922.81,2,0,0,2186.83,0
15716926,Macleod,Male,33,France,807,10,101952.97,2,1,0,178153.65,0
15775295,McIntyre,Female,40,France,630,0,118633.08,1,0,1,60032.46,1
15692599,Chiemela,Male,34,France,687,5,128270.56,1,1,0,191092.62,0
15785980,Williford,Male,34,Spain,588,6,121132.26,2,1,0,86460.28,0
15629094,Fomin,Female,36,France,528,1,156948.41,1,1,1,149912.28,1
15588839,Mancini,Male,30,Spain,606,8,180307.73,2,1,1,1914.41,0
15579781,Buccho,Male,31,Germany,806,10,138653.51,1,1,0,190803.37,0
15743759,Brooks,Male,39,France,619,5,0.0,2,1,1,158444.61,0
15732628,Ugoji,Male,46,France,745,2,122220.19,1,1,1,118024.1,0
15635143,Fennescey,Male,42,France,749,2,56726.83,2,0,1,185543.35,0
15610140,He,Female,34,France,601,5,0.0,2,1,0,27022.57,0
15712849,Tung,Male,41,Germany,632,3,126550.7,1,0,0,177644.52,1
15757473,Chukwujamuike,Female,27,France,766,7,158786.67,2,0,1,47579.25,0
15789014,Scott,Female,26,France,600,6,108909.12,1,1,0,82547.01,0
15773520,Begg,Female,43,France,672,4,92599.55,2,1,1,167336.78,0
15583681,Layh,Male,31,Spain,616,7,76665.71,2,1,1,163809.08,0
15589076,Henry,Male,36,France,737,9,0.0,1,0,1,188670.9,1
15654463,Moore,Male,34,France,841,4,0.0,2,1,0,141582.66,0
15776807,Brennan,Male,29,France,654,1,0.0,1,1,0,180345.44,0
15715003,Ko,Female,49,Spain,625,2,80816.45,1,1,1,20018.79,0
15778589,Collier,Male,34,France,626,7,113014.7,2,1,1,56646.28,0
15687959,Landman,Female,44,Spain,573,4,0.0,1,1,1,94862.93,0
15577771,Akabueze,Female,40,Germany,453,1,111524.49,1,1,1,120373.84,1
15791925,Palermo,Male,29,France,751,10,147737.63,1,0,1,94951.27,0
15596575,Vale,Male,39,Germany,615,5,113193.51,2,1,1,52166.25,0
15591747,Rossi,Male,32,France,705,3,0.0,2,0,0,129576.99,0
15570299,Martin,Female,31,Germany,584,6,152622.34,1,1,0,99298.8,0
15788218,Henderson,Female,24,Spain,549,9,0.0,2,1,1,14406.41,0
15629545,Buckley,Female,41,Spain,790,7,109508.68,1,0,0,86776.38,0
15709441,Cocci,Female,59,Spain,745,8,0.0,1,1,1,36124.98,0
15571958,McIntosh,Male,40,Spain,489,3,221532.8,1,1,0,171867.08,0
15602841,Lockett,Female,28,Spain,794,5,0.0,2,0,1,86699.98,0
15682322,Aksenov,Male,37,France,714,9,148466.93,2,0,1,151280.96,0
15804201,Jones,Male,42,Germany,457,4,126772.57,1,0,1,126106.4,0
15758023,Grigoryeva,Male,47,Germany,544,5,105245.21,1,0,0,99922.08,1
15804516,Builder,Male,38,France,589,2,0.0,1,1,0,79915.28,0
15587419,Shipton,Male,58,France,611,8,0.0,2,0,1,107665.68,1
15653762,Chidiebele,Female,39,France,501,9,117301.66,1,0,0,182025.95,0
15738219,Nash,Female,36,France,632,7,0.0,2,1,1,52526.65,0
15694644,Wood,Female,43,Spain,455,6,0.0,1,1,1,81250.79,0
15774393,Ch'ien,Female,30,France,694,9,0.0,2,1,1,26960.31,0
15591628,Davies,Male,41,Germany,701,9,164046.1,1,1,0,49405.93,0
15667456,Ross,Male,62,Spain,709,3,0.0,2,1,1,82195.15,0
15728505,Ts'ao,Male,44,France,601,1,100486.18,2,1,1,62678.53,0
15590993,Findlay,Male,37,Spain,579,5,152212.88,2,0,0,120219.14,0
15645766,Kosisochukwu,Male,25,Spain,634,9,0.0,2,1,1,8227.91,0
15606232,Holloway,Female,36,Spain,621,7,116338.68,1,1,1,155743.48,0
15672216,Uvarov,Female,40,France,584,4,82441.75,1,0,0,80852.11,0
15643824,Johnston,Male,33,France,637,0,132255.99,2,0,1,74588.41,0
15773776,Ho,Female,38,France,655,6,0.0,1,1,1,188639.28,0
15594720,Scott,Female,35,Germany,460,8,102742.91,2,1,1,189339.6,0
15581526,Iweobiegbulam,Male,41,France,574,1,0.0,2,0,0,70550.0,0
15593834,Genovese,Male,36,Spain,691,7,129934.64,1,0,0,75664.56,1
15590011,Hughes,Male,38,Spain,749,9,129378.32,1,1,1,13549.34,0
15589589,Bryan,Male,34,France,613,5,144094.2,1,1,0,44510.26,0
15694890,Lai,Male,38,France,588,1,124271.26,1,1,0,75969.19,0
15731781,Onyemachukwu,Male,43,France,551,7,0.0,2,1,0,178393.68,0
15731569,Hudson,Male,81,France,850,5,0.0,2,1,1,44827.47,0
15655658,Bulgakov,Female,48,France,678,2,0.0,2,1,1,32301.88,0
15673529,Lombardo,Male,36,Spain,645,4,59893.85,2,1,0,43999.64,0
15628904,Bowen,Male,35,Spain,733,8,102918.38,1,1,1,45959.86,0
15750874,Onyemere,Male,31,France,676,3,78990.15,1,1,1,124777.14,0
15785654,Ofodile,Male,45,Germany,727,6,114422.85,2,1,1,104678.78,1
15778861,Wallace,Male,33,Spain,720,6,97188.62,1,0,0,91881.29,0
15667321,Cocci,Male,49,Spain,644,10,0.0,2,1,1,145089.64,0
15637947,Wei,Male,32,Spain,668,1,134446.04,1,0,1,111241.37,0
15763063,Price,Female,25,Spain,685,10,128509.63,1,1,0,121562.33,0
15722350,Udinesi,Female,37,Germany,627,7,147361.57,1,1,1,133031.96,0
15688619,Scott,Male,45,Spain,718,3,105266.32,2,1,1,193724.51,0
15686776,Rossi,Female,32,France,557,6,184686.41,2,1,0,14956.44,0
15621064,Russell,Male,23,Germany,701,5,186101.18,2,1,1,76611.33,0
15646513,Spyer,Male,42,France,803,5,0.0,1,1,0,196466.83,1
15673481,Morton,Female,48,Spain,726,6,99906.19,1,1,0,64323.24,0
15744529,Chiekwugo,Male,63,France,510,8,0.0,2,1,1,115291.86,0
15690492,Palermo,Male,41,France,625,6,97663.16,2,1,0,57128.78,0
15600912,Gorshkov,Male,32,Germany,706,5,88348.43,2,1,1,104181.78,0
15668767,Kenenna,Male,36,France,850,3,0.0,2,1,0,195033.07,0
15642202,Whitfield,Female,37,Germany,821,5,106453.53,2,0,1,127413.0,0
15769308,Herbert,Female,36,Germany,635,9,81231.85,2,1,0,196731.08,0
15701392,Lucciano,Male,28,Spain,815,6,0.0,2,0,1,185547.71,0
15807120,Oluchukwu,Female,52,Germany,841,3,112383.03,1,1,0,85516.37,1
15711468,Tennant,Female,32,France,527,7,0.0,2,1,1,44099.75,0
15787550,Chao,Male,69,France,719,3,0.0,2,1,1,58320.06,0
15812767,Harvey,Male,70,Spain,731,3,0.0,2,1,1,141180.66,0
15627514,Short,Female,46,Spain,688,3,0.0,2,0,1,104902.68,0
15703119,Liang,Male,38,France,652,6,0.0,2,1,1,145700.22,0
15694253,Palerma,Female,41,France,686,7,152105.57,2,0,1,132374.41,0
15743076,Pai,Male,29,Spain,669,9,0.0,1,1,1,93901.61,0
15768777,Wang,Female,34,Spain,507,4,0.0,2,1,1,60688.38,0
15721019,Jones,Female,24,France,687,3,110495.27,1,1,0,158615.41,0
15801767,Yin,Female,40,Spain,784,8,0.0,2,1,0,108891.3,0
15674880,Archer,Male,50,Spain,658,2,0.0,2,1,0,52137.73,0
15774551,K?,Male,36,Spain,772,3,112029.83,1,1,1,186948.35,0
15797767,Ikedinachukwu,Female,49,France,600,6,0.0,1,0,1,148087.88,1
15624775,Onyeoruru,Male,67,France,729,2,94203.8,1,0,1,102391.06,0
15658475,Lori,Male,36,France,834,8,142882.49,1,1,0,89983.02,1
15588123,Horton,Female,27,France,677,2,0.0,2,0,1,114685.92,0
15594133,Erskine,Male,62,Spain,697,7,0.0,1,1,0,129188.18,1
15740527,Lai,Female,62,Germany,766,7,142724.48,1,0,1,5893.23,1
15637522,Shubina,Female,31,France,507,0,106942.08,1,0,1,44001.11,0
15651140,Doherty,Female,32,France,710,3,0.0,1,1,0,94790.34,0
15667944,Onuchukwu,Male,39,France,679,0,86843.61,1,0,1,159830.58,0
15654506,Chang,Male,32,France,514,8,0.0,2,1,0,95857.18,0
15723008,Lo Duca,Female,45,France,720,1,102882.4,2,1,1,35633.15,1
15569050,Farrell,Male,45,France,444,6,0.0,1,1,0,130009.85,1
15671630,McMillan,Female,40,Germany,796,1,99745.95,1,1,0,177524.19,0
15709478,P'an,Male,37,Germany,611,1,117524.72,2,0,1,161064.29,0
15705521,Pisani,Female,33,Germany,548,0,101084.36,1,1,0,42749.85,0
15689955,Arcuri,Female,40,France,461,7,0.0,2,1,0,176547.8,0
15571995,Harper,Female,33,Germany,775,1,118897.1,2,1,1,26362.4,0
15628034,Wilder,Female,37,France,629,6,129101.3,1,1,1,23971.33,0
15684769,Whitson,Male,67,France,542,10,129431.36,1,0,1,21343.74,0
15605333,Clancy,Male,31,Spain,529,6,0.0,1,1,0,10625.91,0
15588186,Polyakov,Male,45,Spain,520,7,107023.03,1,1,0,32903.93,0
15722364,Onwumelu,Male,43,France,664,9,189026.53,2,1,1,56099.86,0
15799998,Cunningham,Female,30,France,608,8,85859.76,1,0,0,142730.27,0
15703979,Evans,Male,39,Germany,580,3,119688.81,1,1,0,137041.26,0
15681068,Chinagorom,Female,45,France,796,2,109730.22,1,1,1,123882.73,0
15630053,Tsao,Male,45,France,656,5,127864.4,1,1,0,87107.57,0
15634591,Saunders,Male,33,France,850,8,73059.38,1,1,1,186281.0,0
15750772,Walker,Female,38,France,671,6,132129.72,1,0,1,76068.95,0
15628145,Forwood,Female,43,France,682,5,125851.93,1,1,1,193318.33,0
15604536,Vachon,Female,31,Germany,850,4,164672.66,1,0,1,61936.1,0
15585047,Onyemere,Male,28,France,715,7,160376.61,1,0,0,196853.11,0
15602030,Ramirez,Male,28,France,717,4,128206.79,1,1,1,54272.12,0
15774744,Lord,Male,33,Germany,664,7,97286.16,2,1,0,143433.33,0
15676966,Capon,Male,42,Spain,730,4,0.0,2,0,1,85982.47,0
15721433,Hixson,Female,38,France,664,4,74306.19,2,1,0,154395.56,0
15654654,L?,Female,33,Germany,725,7,115182.84,2,1,1,177279.41,0
15642821,Ijendu,Female,48,Spain,383,8,95808.19,1,0,0,137702.01,1
15794493,Chimaijem,Male,32,Spain,641,7,0.0,2,1,1,24267.28,0
15756894,Onwuka,Male,29,France,635,1,0.0,1,0,1,24865.54,0
15711249,Chukwuemeka,Male,22,Spain,544,4,0.0,2,1,0,70007.67,0
15694946,Hanson,Male,35,France,663,9,0.0,2,1,1,195580.28,0
15758685,Dubinina,Female,37,Spain,706,7,0.0,2,1,1,110899.3,0
15720371,McLean,Female,51,France,652,3,0.0,1,1,0,173989.47,1
15666332,Donaldson,Female,48,Spain,690,2,0.0,2,1,1,3149.1,0
15803842,Dunn,Female,45,Germany,752,3,105426.5,2,0,1,89773.45,0
15599860,Warner,Female,26,Spain,647,8,109958.15,1,1,1,136592.24,1
15685706,Bird,Female,40,France,731,7,118991.79,1,1,1,156048.64,0
15751175,Bess,Female,44,France,648,2,0.0,2,1,1,58652.23,0
15571917,Eluemuno,Female,38,Germany,771,5,137657.71,2,1,0,72985.61,0
15672945,Parkes,Female,37,France,661,5,136425.18,1,1,0,81102.81,0
15791174,Leibius,Male,67,Spain,540,1,88382.01,1,0,1,59457.0,0
15591135,Forster,Male,37,France,726,2,132057.92,2,1,0,34743.98,0
15646521,Fan,Female,36,Spain,634,1,0.0,1,1,1,143960.72,0
15730868,Marshall,Male,41,France,747,5,0.0,2,1,1,22750.17,0
15674678,Bradley,Female,43,Germany,731,9,79120.27,1,0,0,548.52,1
15610936,Becher,Male,33,France,562,6,0.0,2,1,0,111590.35,0
15712409,Tang,Male,66,Germany,749,6,182532.23,2,1,1,195429.92,0
15613014,Hs?,Male,29,Germany,722,1,107233.85,2,1,0,24924.92,0
15602312,Walkom,Male,33,Spain,605,5,150092.8,1,0,0,71862.79,0
15578515,Osinachi,Female,38,France,659,3,0.0,2,1,0,158553.1,0
15756680,Phillips,Male,28,France,667,6,165798.1,1,1,0,147090.9,0
15649121,Pinto,Male,52,France,665,3,0.0,1,1,0,116137.01,1
15719624,Hodgson,Female,38,France,669,9,121858.98,1,1,0,130755.34,0
15656286,Sims,Male,33,France,794,0,0.0,2,0,0,178122.71,0
15719898,Young,Male,36,France,556,7,154872.08,2,1,1,32044.64,0
15769582,Kang,Male,29,France,586,3,0.0,2,1,1,142238.54,0
15704770,Pan,Male,25,France,773,1,124532.78,2,0,1,11723.57,0
15804864,Chu,Female,27,France,670,5,79336.61,1,1,1,26170.08,0
15726960,O'Brien,Female,36,France,741,3,0.0,2,1,1,89804.83,0
15648577,Pickering,Female,31,France,493,3,0.0,1,1,1,176570.28,1
15583067,McMillan,Female,36,France,687,4,97157.96,1,0,1,63185.05,0
15800554,Perry,Female,81,France,850,1,0.0,2,1,1,59568.24,0
15796231,Nwankwo,Female,18,France,681,1,98894.39,1,1,1,9596.4,0
15756918,Simmons,Female,38,France,754,2,0.0,2,0,0,3524.69,0
15736254,Ch'ang,Male,29,France,654,2,91955.61,1,1,0,37065.66,0
15767391,Otutodilinna,Female,32,Germany,565,4,90322.99,2,0,1,118740.37,0
15567832,Shih,Female,40,France,550,7,114354.95,1,1,0,54018.93,0
15676156,Boyle,Female,32,France,528,4,85615.66,2,1,0,156192.43,0
15788556,Trouette,Female,42,France,683,4,148283.94,1,1,1,44692.63,1
15728523,Rizzo,Male,41,France,522,5,144147.68,1,1,1,14789.9,0
15737792,Abbie,Female,31,France,818,1,186796.37,1,0,0,178252.63,0
15596228,Uwaezuoke,Male,29,France,490,4,0.0,2,1,0,32089.57,0
15714431,Yeh,Male,37,France,561,1,100443.36,2,0,1,101693.73,0
15607142,Parkin,Male,32,France,658,8,0.0,1,1,1,80410.68,0
15725024,Pope,Female,33,Germany,805,3,105663.56,2,0,1,33330.89,0
15674727,Lazarev,Female,42,France,777,5,147531.82,1,1,1,38819.45,0
15762984,McIntosh,Male,35,Spain,648,7,0.0,2,0,0,122899.01,0
15575759,Bentley,Female,40,Spain,583,3,54428.37,1,1,0,109638.78,1
15689328,Harrison,Male,48,Germany,705,9,114169.16,1,0,0,173273.2,1
15794560,Maclean,Male,57,France,550,5,0.0,1,1,1,133501.94,0
15729018,Alexander,Female,33,France,666,2,147229.65,1,1,1,56410.17,0
15753639,Gibson,Male,37,France,608,5,146093.39,2,0,0,160593.41,0
15780386,Ferri,Male,40,Spain,654,5,105683.63,1,1,0,173617.09,0
15679299,Shen,Female,27,Spain,726,7,123826.07,1,0,1,78970.58,0
15624374,Maclean,Male,28,France,703,9,0.0,2,0,1,2151.17,0
15628303,Thurgood,Male,35,Spain,738,3,0.0,1,1,1,15650.73,0
15807305,Watkins,Male,39,France,805,2,0.0,1,0,0,166650.32,0
15781884,Knox,Male,27,Germany,624,9,94667.29,2,0,1,4470.52,0
15815656,Hopkins,Female,39,Germany,541,9,100116.67,1,1,1,199808.1,1
15662189,Durant,Male,33,Spain,434,3,0.0,1,1,1,2739.71,0
15570002,Burlingame,Female,55,Germany,625,8,118772.71,4,0,0,135853.62,1
15598846,Shahan,Female,44,France,700,2,58781.76,1,1,0,16874.92,0
15729489,Hyde,Female,34,Germany,762,8,98592.88,1,0,1,191790.29,1
15646756,Murphy,Female,33,France,682,8,74963.5,1,1,1,32770.56,0
15767757,Pisano,Female,29,Spain,562,9,120307.58,1,1,1,6795.61,0
15589210,Adamson,Female,24,France,557,4,0.0,1,0,0,20515.72,0
15685826,Hsiung,Male,30,France,563,7,90727.79,1,1,0,122268.75,0
15713890,Maclean,Male,44,France,704,3,0.0,2,0,1,152884.85,0
15600174,Walton,Male,35,France,525,7,165358.77,1,0,1,94738.54,0
15581893,Ginikanwa,Male,43,France,747,1,130788.71,1,0,1,101495.0,1
15742504,Azuka,Male,36,France,593,2,70181.48,2,1,0,80608.12,0
15589361,Chikwendu,Male,34,Spain,716,9,0.0,1,1,1,66695.71,0
15756475,Kenniff,Male,31,Germany,551,9,82293.82,2,1,1,91565.25,0
15582116,Ma,Female,45,Germany,767,7,132746.2,2,1,0,26628.88,1
15592461,Jackson,Male,26,Germany,603,4,109166.37,1,1,1,92840.67,0
15641582,Chibugo,Male,43,Germany,735,10,123180.01,2,1,1,196673.28,0
15678460,Dodgshun,Male,30,France,691,9,0.0,1,1,0,49594.02,0
15568162,Sung,Male,53,Spain,527,8,0.0,1,1,1,51711.57,0
15685346,Chu,Female,26,Spain,736,4,135889.13,1,1,1,165692.03,0
15789201,Thomson,Female,35,Germany,603,9,145623.36,1,1,0,163181.62,0
15723856,Gonzalez,Female,29,France,602,3,88814.4,2,1,1,62487.97,0
15809558,Peppin,Male,31,Spain,715,7,0.0,1,1,1,149970.59,0
15788634,Romani,Female,37,Spain,750,2,113817.06,1,0,0,88333.74,0
15801431,Rowe,Female,48,Spain,682,9,101198.01,1,1,1,49732.9,0
15606472,Lung,Female,38,France,585,5,0.0,1,1,1,87363.56,0
15750181,Sanderson,Male,41,Germany,553,9,110112.54,2,0,0,81898.81,0
15586629,Campbell,Male,33,France,637,5,0.0,2,1,0,139947.17,0
15814750,Ricci,Male,34,Spain,629,8,0.0,2,1,1,180595.02,0
15711489,Azikiwe,Female,32,Spain,760,2,0.0,1,1,1,114565.35,0
15689980,Willis,Female,36,Spain,725,4,118520.26,1,0,0,131173.9,1
15792650,Watts,Male,36,Spain,382,0,0.0,1,1,1,179540.73,1
15725882,Feng,Female,40,Germany,618,1,133245.52,2,1,1,54495.82,0
15606861,Tien,Male,34,France,636,8,0.0,2,1,0,38570.13,0
15801462,Yermakov,Male,31,France,716,8,109578.04,2,1,1,51503.51,0
15653275,Lei,Female,54,Spain,785,1,0.0,2,1,0,45113.92,1
15678886,Golubev,Male,38,Germany,679,7,110555.37,2,1,0,46522.68,0
15578603,Alexeieva,Female,54,Germany,584,1,77354.37,1,0,0,138192.98,1
15754999,Ch'eng,Female,33,France,570,8,0.0,1,1,1,124641.42,0
15726796,Brabyn,Male,38,France,844,7,111501.66,1,1,1,119333.38,0
15666823,Nebechi,Male,39,France,425,4,0.0,2,1,0,197226.32,0
15699532,Okagbue,Male,51,France,516,8,120124.35,2,0,1,168773.54,0
15578783,Mai,Male,35,Germany,620,0,76989.97,1,1,1,17242.79,0
15758477,Tobeolisa,Female,32,France,547,2,0.0,2,1,0,132002.83,0
15752601,McCulloch,Female,40,France,578,7,0.0,2,0,0,102233.73,0
15686099,Ruse,Male,61,Spain,563,1,82182.1,1,1,0,106826.92,1
15566378,Tillman,Male,48,France,515,5,129387.94,1,0,1,147955.91,1
15811773,Hsia,Male,36,France,543,4,0.0,2,1,1,141210.5,0
15695632,Dellucci,Female,39,France,556,9,89588.35,1,1,1,94898.1,0
15766659,Okwudilichukwu,Male,33,Spain,525,5,0.0,2,1,0,161002.29,0
15799422,Evans,Female,40,France,535,8,0.0,1,1,1,27689.77,0
15795759,Bergamaschi,Female,52,Germany,698,1,107906.75,1,1,0,168886.39,1
15682914,Bolton,Male,34,France,850,2,72079.71,1,1,1,115767.93,0
15791279,Murray,Male,40,France,701,5,169742.64,1,1,1,153537.55,1
15635141,Miller,Male,59,Germany,598,8,118210.42,2,0,0,60192.14,1
15653952,T'an,Female,38,Germany,581,3,135157.05,1,1,1,32919.42,0
15625311,Dickinson,Female,41,Germany,589,7,92618.62,1,1,1,101178.85,0
15574910,Ferguson,Male,50,France,601,2,115625.07,1,1,0,185855.21,0
15641629,P'eng,Female,38,Spain,537,1,0.0,2,0,1,41233.97,0
15805884,Archer,Female,41,France,637,9,0.0,2,1,0,145477.36,0
15650432,Liu,Male,41,Germany,849,10,84622.13,1,1,1,198072.16,0
15603830,Palmer,Male,36,Spain,600,4,0.0,2,1,0,143635.36,0
15660571,Halpern,Male,43,Spain,668,10,113034.31,1,1,1,100423.88,0
15608688,Andreyeva,Male,34,France,442,4,0.0,2,1,0,68343.08,0
15676242,Artemova,Male,31,Spain,632,3,136556.44,1,1,0,82152.83,1
15624850,Grant,Male,30,France,850,10,153972.89,2,1,0,62811.03,0
15754599,K'ung,Male,42,France,765,4,123311.39,2,1,1,82868.34,0
15627876,Pavlova,Female,47,Spain,719,9,116393.59,1,1,0,63051.32,1
15731751,Osinachi,Female,26,France,437,1,120923.52,1,0,1,78854.57,0
15741875,Williamson,Female,25,Spain,746,3,104833.79,1,0,0,71911.3,0
15652180,Egobudike,Male,30,France,582,2,0.0,2,1,1,132029.95,0
15780779,Ramsbotham,Female,40,Spain,583,4,0.0,2,1,0,114093.73,0
15787258,Ross,Female,29,Spain,596,6,0.0,2,1,0,116696.77,0
15627185,Terry,Male,29,Germany,744,6,123737.04,2,1,0,141558.04,0
15699486,Johnson,Male,34,Spain,745,7,132944.53,1,1,1,31802.92,0
15736431,Congreve,Male,27,Spain,494,2,0.0,2,1,0,22404.64,0
15730460,Oleary,Male,37,France,722,2,0.0,1,0,0,120906.83,0
15766205,Yin,Male,38,Germany,550,2,103391.38,1,0,1,90878.13,0
15607827,Nebechukwu,Male,34,Germany,711,4,133467.77,2,1,1,42976.64,0
15740458,Murphy,Male,36,Spain,703,7,135095.47,1,1,0,143859.66,0
15729668,Elizabeth,Male,29,Spain,521,3,60280.62,1,1,0,154271.41,0
15799042,Zaytseva,Male,38,France,611,7,0.0,1,1,1,63202.0,0
15732199,Gether,Male,31,Spain,837,9,104678.62,1,0,1,50972.6,0
15639117,Sorenson,Female,34,Spain,624,6,0.0,1,1,0,582.59,1
15630402,Nebechukwu,Female,31,France,594,9,0.0,1,0,1,5719.11,0
15633531,Lavrov,Female,76,France,717,9,138489.66,1,1,1,68400.14,0
15591512,Whittaker,Female,33,Germany,564,2,115761.51,1,0,1,112350.21,1
15616380,Wheeler,Female,37,Spain,803,1,0.0,2,0,0,7455.2,0
15581282,Lucchese,Female,39,France,651,6,0.0,1,1,0,24176.44,0
15711396,Henderson,Male,40,Spain,427,8,0.0,2,1,1,82870.75,0
15796612,Ch'ang,Female,31,France,527,1,112203.25,1,1,0,182266.01,0
15718039,Ferguson,Female,47,Germany,606,0,137138.2,2,0,1,53784.22,0
15587640,Rowntree,Female,43,France,718,0,93143.39,1,1,0,167554.86,0
15739131,Whitworth,Male,28,Germany,718,4,65643.3,1,1,0,28760.99,0
15779492,Trevisano,Male,56,Spain,796,6,94231.13,1,0,0,121164.6,1
15614491,Lockyer,Male,39,France,539,3,139153.68,2,1,0,147662.33,0
15725997,She,Female,35,France,660,6,100768.77,1,1,0,19199.61,0
15760924,Doherty,Male,41,Spain,575,2,100062.39,1,0,0,126307.25,0
15667896,De Luca,Male,37,France,833,8,151226.18,2,1,1,136129.49,0
15694450,Bianchi,Male,42,France,677,5,99580.13,1,1,0,21007.96,0
15569264,Yobanna,Male,32,France,622,5,179305.09,1,1,1,149043.78,0
15798737,Chao,Male,38,France,654,8,0.0,2,1,0,88659.44,0
15684269,Gray,Female,35,Spain,707,3,56674.48,1,1,0,17987.4,1
15751524,Chigozie,Female,36,Germany,677,10,68806.84,1,1,0,33075.24,0
15681671,Nkemjika,Male,28,Germany,850,2,101100.22,2,1,1,35337.31,0
15691543,Lennox,Male,58,Germany,558,2,142537.18,1,1,1,88791.83,0
15633283,Padovano,Male,35,France,536,8,0.0,2,1,0,64833.28,0
15706904,Robertson,Male,43,France,750,6,113882.31,1,1,1,74564.41,0
15712877,Morley,Male,36,Spain,724,1,0.0,2,1,0,52462.25,0
